SPs,Parent SP,Zone,Province Name,District Name,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Donor,Building,Concreate,Electricity Source,Safe Clean Water,Water Source,Gender Toilets,Waste Disposal System,hmis/dq/consultations/rep_consultations,hmis/dq/consultations/reg_consultations,hmis/dq/tb/rep_tb_sputum,hmis/dq/tb/reg_tb_sputum,hmis/dq/anc/rep_anc,hmis/dq/anc/reg_anc,hmis/dq/pcn/rep_pnc,hmis/dq/pcn/reg_pnc,hmis/dq/id/rep_instit_deliveries,hmis/dq/id/reg_instit_deliveries,hmis/dq/fp/rep_fp,hmis/dq/fp/reg_fp,hmis/dq/caesarean/rep_caesarean,hmis/dq/caesarean/reg_caesarean,hmis/dq/ms/rep_major_surgeries,hmis/dq/ms/reg_major_surgeries,hmis/dq/gmp_iycf/rep_gmp_iycf,hmis/dq/gmp_iycf/reg_gmp_iycf,hmis/dq/penta/rep_penta,hmis/dq/penta/reg_penta,hmis/dq/measles/rep_measles,hmis/dq/measles/reg_measles,hmis/dq/td2/rep_td2,hmis/dq/td2/reg_td2,hmis/newborn_deaths/rep_newborn_deaths,hmis/newborn_deaths/reg_newborn_deaths,hmis/newborn_deaths/reg_newborn_asphyxia,hmis/newborn_deaths/reg_newborn_preterm,hmis/newborn_deaths/reg_newborn_sepsis,hmis/newborn_deaths/reg_newborn_other,hmis/still_births/rep_still_births,hmis/still_births/reg_still_births,hmis/still_births/rep_still_births_fresh,hmis/still_births/reg_still_births_fresh,hmis/still_births/rep_still_births_macerated,hmis/still_births/reg_still_births_macerated
AKF,AKF,Central,Kabul,Kalakan,Kalakan Clinic (0004),HF0004 - Kalakan Clinic,4,CHC,34.78758673,69.14626745,HER-AF,MoPH,Yes,Cable,Complete,Network Well,Staff_Clients,Yes,1168,1168,1,1,192,192,73,73,26,26,59,59,0,0,0,0,530,530,56,56,54,54,148,148,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Kalakan,Aaqsarai Kalakan SC (4159),HF4159 - Aaqsarai Kalakan SC,4159,SHC,34.780081,69.1835317,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff,Yes,293,293,,,47,47,18,18,3,3,9,9,,,,,96,96,9,9,2,2,10,10,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Kalakan,Aaqsarai Kalakan SC (4159),HF4159 - Aaqsarai Kalakan SC,4159,SHC,34.780081,69.1835317,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,300,300,,,48,48,14,14,0,0,7,7,,,,,90,90,12,12,9,9,26,26,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Kalakan,Aaqsarai Kalakan SC (4159),HF4159 - Aaqsarai Kalakan SC,4159,SHC,34.780081,69.1835317,HER-AF,MoPH,Yes,Solar,Complete,Network,Staff_Clients,Yes,308,308,,,59,59,19,19,2,2,10,10,,,,,105,105,12,12,6,6,66,66,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Kalakan,Aaqsarai Kalakan SC (4159),HF4159 - Aaqsarai Kalakan SC,4159,SHC,34.780081,69.1835317,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,304,304,,,54,54,22,22,3,3,10,10,,,,,103,103,13,13,8,8,70,70,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Khak-e-Jabar Clinic (0037),HF0037 - Khak-e-Jabar Clinic,37,CHC,34.37270977,69.3961192,HER-AF,MoPH,Yes,Cable Solar Generator,Complete,Network Well,Staff,Yes,970,970,2,2,179,179,57,57,17,17,32,32,17,17,8,8,324,327,49,49,42,42,126,126,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Khak-e-Jabar Clinic (0037),HF0037 - Khak-e-Jabar Clinic,37,CHC,34.37270977,69.3961192,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,696,694,1,1,104,104,37,37,19,19,10,10,0,0,0,0,167,167,31,31,28,28,96,96,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Khak-e-Jabar Clinic (0037),HF0037 - Khak-e-Jabar Clinic,37,CHC,34.37270977,69.3961192,HER-AF,MoPH,Yes,Solar,Complete,Network,Staff_Clients,Yes,1023,1024,2,2,150,150,56,56,19,19,25,25,0,0,0,0,310,310,27,27,32,32,106,106,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Khak-e-Jabar Clinic (0037),HF0037 - Khak-e-Jabar Clinic,37,CHC,34.37270977,69.3961192,HER-AF,MoPH,Yes,Solar Generator Cable,Complete,Network Well,Staff_Clients,Yes,781,781,0,0,169,169,64,64,20,20,20,20,0,0,0,0,210,210,33,33,27,27,107,107,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Khak-e-Jabar Clinic (0037),HF0037 - Khak-e-Jabar Clinic,37,CHC,34.37270977,69.3961192,HER-AF,MoPH,Yes,Solar,Complete,Network Well,Staff_Clients,Yes,855,855,1,1,151,151,63,63,20,20,35,35,0,0,0,0,166,166,34,34,27,27,102,102,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chakari Clinic (1652),HF1652 - Chakari Clinic,1652,BHC,34.33923375,69.43986728,HER-AF,MoPH,Yes,Solar Generator,Partially,Trucking Network,Staff_Clients,Yes,459,459,0,0,73,73,48,48,1,1,20,20,,,,,412,412,37,37,33,33,120,120,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chakari Clinic (1652),HF1652 - Chakari Clinic,1652,BHC,34.33923375,69.43986728,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,367,367,0,0,85,85,29,29,1,1,12,12,,,,,421,421,23,23,23,32,32,116,116,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chakari Clinic (1652),HF1652 - Chakari Clinic,1652,BHC,34.33923375,69.43986728,HER-AF,MoPH,Yes,Solar,Complete,Network,Staff_Clients,Yes,477,477,0,0,95,95,46,46,0,0,12,12,,,,,414,414,26,26,23,23,116,116,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chakari Clinic (1652),HF1652 - Chakari Clinic,1652,BHC,34.33923375,69.43986728,HER-AF,MoPH,Yes,Solar,Complete,Network Well,Staff_Clients,Yes,298,298,0,0,87,87,48,48,4,4,13,13,,,,,380,380,28,28,34,34,97,97,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chenari SHC (2496),HF2496 - Chenari SHC,2496,SHC,34.4427572,69.43803693,HER-AF,MoPH,Yes,Solar Generator,Partially,Surface Well,Staff_Clients,Yes,401,401,,,48,48,14,14,0,0,7,7,,,,,87,87,18,18,25,25,61,61,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chenari SHC (2496),HF2496 - Chenari SHC,2496,SHC,34.4427572,69.43803693,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,371,371,,,40,40,16,16,0,0,10,10,,,,,93,93,13,13,17,17,61,61,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chenari SHC (2496),HF2496 - Chenari SHC,2496,SHC,34.4427572,69.43803693,HER-AF,MoPH,Yes,Solar Cable Generator,Complete,Well Network,Staff_Clients,Yes,487,487,,,628,62,17,17,0,0,6,6,,,,,117,117,19,19,19,19,85,85,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chenari SHC (2496),HF2496 - Chenari SHC,2496,SHC,34.4427572,69.43803693,HER-AF,MoPH,Yes,Solar Generator Cable,Complete,Network Well,Staff_Clients,No,487,487,,,62,62,17,17,0,0,6,6,,,,,117,117,19,19,19,19,85,85,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Khak-e-Jabar,Chenari SHC (2496),HF2496 - Chenari SHC,2496,SHC,34.4427572,69.43803693,HER-AF,MoPH,Yes,Solar,Complete,Network Well,Staff_Clients,Yes,356,356,,,60,60,23,23,3,3,9,9,,,,,119,119,19,19,13,13,80,80,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Gozar Clinic (1663),HF1663 - Gozar Clinic,1663,BHC,34.71326462,69.10770377,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,940,940,0,0,112,112,30,30,1,1,16,16,,,,,251,251,55,55,62,62,167,167,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Gozar Clinic (1663),HF1663 - Gozar Clinic,1663,BHC,34.71326462,69.10770377,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,850,850,0,0,99,99,55,55,2,2,16,16,,,,,249,249,57,57,50,50,157,157,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Gozar Clinic (1663),HF1663 - Gozar Clinic,1663,BHC,34.71326462,69.10770377,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,828,828,0,0,92,92,42,42,2,2,16,16,,,,,246,246,51,51,52,52,172,172,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Gozar Clinic (1663),HF1663 - Gozar Clinic,1663,BHC,34.71326462,69.10770377,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,746,746,0,0,98,98,57,57,1,1,17,17,,,,,247,247,54,54,52,52,156,156,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Gozar Clinic (1663),HF1663 - Gozar Clinic,1663,BHC,34.71326462,69.10770377,HER-AF,MoPH,Yes,Cable,Complete,Network,Staff_Clients,Yes,748,748,0,0,51,51,28,28,1,1,27,27,,,,,249,249,53,53,45,45,142,142,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Gozar Clinic (1663),HF1663 - Gozar Clinic,1663,BHC,34.71326462,69.10770377,HER-AF,MoPH,Yes,Cable,Complete,Well Network,Staff_Clients,Yes,916,916,0,0,99,99,30,30,3,3,9,9,,,,,248,248,53,53,52,52,152,152,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Dako Clinic (1750),HF1750 - Dako Clinic,1750,BHC,34.72730853,69.09704887,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,492,492,0,0,146,146,75,75,2,2,29,29,,,,,261,261,41,41,37,37,72,72,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Dako Clinic (1750),HF1750 - Dako Clinic,1750,BHC,34.72730853,69.09704887,HER-AF,MoPH,Yes,Cable Generator,Complete,Network Well,Staff_Clients,Yes,492,492,0,0,104,104,74,74,2,2,10,10,,,,,234,234,38,38,41,41,67,67,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Dako Clinic (1750),HF1750 - Dako Clinic,1750,BHC,34.72730853,69.09704887,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,490,490,0,0,104,104,51,51,3,3,24,24,,,,,228,228,38,38,43,43,64,64,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Dako Clinic (1750),HF1750 - Dako Clinic,1750,BHC,34.72730853,69.09704887,HER-AF,MoPH,Yes,Cable,Complete,Network,Staff_Clients,Yes,504,504,0,0,123,123,90,90,4,4,23,23,,,,,291,291,37,37,42,42,93,93,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Dako Clinic (1750),HF1750 - Dako Clinic,1750,BHC,34.72730853,69.09704887,HER-AF,MoPH,Yes,Cable,Complete,Network Well,Staff_Clients,Yes,500,500,0,0,149,149,78,78,3,3,22,22,,,,,296,296,41,41,42,42,88,88,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Mirbacha Kot Hospital (4018),HF4018 - Mirbacha Kot Hospital,4018,DH,34.7514102,69.12012075,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,3550,3550,5,5,473,473,312,312,212,212,178,178,13,13,25,25,1240,1240,193,193,195,195,555,555,3,3,0,0,0,0,3,3,2,2,1,1
AKF,AKF,Central,Kabul,Mir Bacha Kot,Mirbacha Kot Hospital (4018),HF4018 - Mirbacha Kot Hospital,4018,DH,34.7514102,69.12012075,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,2972,2972,3,3,392,392,261,261,196,196,250,250,7,7,13,13,1207,1207,193,193,194,194,550,550,0,0,0,0,0,0,3,3,0,0,3,3
AKF,AKF,Central,Kabul,Mir Bacha Kot,Mirbacha Kot Hospital (4018),HF4018 - Mirbacha Kot Hospital,4018,DH,34.7514102,69.12012075,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,2226,2226,3,3,389,389,282,282,205,205,192,192,11,11,4,4,959,959,196,196,192,192,547,547,0,0,0,0,0,0,1,1,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Mirbacha Kot Hospital (4018),HF4018 - Mirbacha Kot Hospital,4018,DH,34.7514102,69.12012075,HER-AF,MoPH,Yes,Cable,Complete,Network,Staff_Clients,Yes,3145,3145,4,4,475,475,272,272,146,146,199,199,14,14,15,15,858,858,191,191,191,191,551,551,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Mir Bacha Kot,Mirbacha Kot Hospital (4018),HF4018 - Mirbacha Kot Hospital,4018,DH,34.7514102,69.12012075,HER-AF,MoPH,Yes,Solar Cable Generator,Complete,Network Well,Staff_Clients,Yes,2743,2743,6,6,418,418,222,222,175,175,200,200,19,19,11,11,952,952,208,208,175,175,551,551,0,0,0,0,0,0,2,2,1,1,1,1
AKF,AKF,Central,Kabul,Mir Bacha Kot,Mirbacha Kot Hospital (4018),HF4018 - Mirbacha Kot Hospital,4018,DH,34.7514102,69.12012075,HER-AF,MoPH,Yes,Solar,Complete,Network Well,Staff_Clients,Yes,2743,2743,6,6,418,418,222,222,175,175,200,200,19,19,11,11,952,952,208,208,175,175,551,551,0,0,0,0,0,0,1,1,1,1,1,1
AKF,AKF,Central,Kabul,Musayi,Qala-e-Abdul Rauf Clinic (0029),HF0029 - Qala-e-Abdul Rauf Clinic,29,BHC,34.3709983,69.2248213,HER-AF,MoPH,Yes,Solar,Complete,Network Well,Staff,Yes,495,495,0,0,113,113,27,27,2,2,13,13,,,,,205,205,51,51,41,41,110,110,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Qala-e-Abdul Rauf Clinic (0029),HF0029 - Qala-e-Abdul Rauf Clinic,29,BHC,34.3709983,69.2248213,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,479,479,0,0,116,116,19,19,2,2,14,14,,,,,195,195,43,43,41,41,103,103,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Qala-e-Abdul Rauf Clinic (0029),HF0029 - Qala-e-Abdul Rauf Clinic,29,BHC,34.3709983,69.2248213,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,398,398,0,0,98,98,30,30,1,1,15,15,,,,,155,155,51,51,52,52,105,105,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Qala-e-Abdul Rauf Clinic (0029),HF0029 - Qala-e-Abdul Rauf Clinic,29,BHC,34.3709983,69.2248213,HER-AF,MoPH,Yes,Solar,Complete,Well Network,Staff_Clients,Yes,530,530,0,0,105,105,31,31,3,3,15,15,,,,,226,226,45,45,42,42,120,120,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Alokheil Clinic (1914),HF1914 - Alokheil Clinic,1914,BHC,34.325444,69.14775,HER-AF,MoPH,Yes,Cable Generator Solar,Partially,Network Surface Well,Staff_Clients,No,523,523,0,0,104,104,36,36,8,8,25,25,,,,,274,274,48,48,53,53,94,94,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Alokheil Clinic (1914),HF1914 - Alokheil Clinic,1914,BHC,34.325444,69.14775,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,550,550,0,0,60,60,24,24,2,2,12,12,,,,,127,127,28,28,31,31,66,66,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Alokheil Clinic (1914),HF1914 - Alokheil Clinic,1914,BHC,34.325444,69.14775,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,455,455,0,0,67,67,32,32,1,1,10,10,,,,,147,147,29,29,32,32,79,79,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Musayi,Alokheil Clinic (1914),HF1914 - Alokheil Clinic,1914,BHC,34.325444,69.14775,HER-AF,MoPH,Yes,Solar,Complete,Well Network,Staff_Clients,Yes,643,643,0,0,92,92,36,36,6,6,18,18,,,,,195,195,37,37,38,38,72,72,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,12 Emam Clinic (0014),HF0014 - 12 Emam Clinic,14,CHC,34.55869795,68.93747635,HER-AF,MoPH,Yes,Cable Generator,Complete,Network Well,Staff_Clients,Yes,1042,1042,1,1,154,154,131,131,34,34,22,22,0,0,0,0,316,316,65,65,45,45,279,279,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,12 Emam Clinic (0014),HF0014 - 12 Emam Clinic,14,CHC,34.55869795,68.93747635,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,862,862,1,1,148,148,72,72,16,16,19,19,0,0,9,0,285,285,44,44,61,61,233,233,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,12 Emam Clinic (0014),HF0014 - 12 Emam Clinic,14,CHC,34.55869795,68.93747635,HER-AF,MoPH,Yes,Cable Solar Generator,Complete,Network Well,Staff_Clients,Yes,851,851,1,1,146,146,101,101,33,33,25,25,0,0,0,0,239,239,51,51,24,24,175,175,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,12 Emam Clinic (0014),HF0014 - 12 Emam Clinic,14,CHC,34.55869795,68.93747635,HER-AF,MoPH,Yes,Cable,Complete,Network Well,Staff_Clients,Yes,851,851,1,1,146,146,101,101,33,33,25,25,0,0,0,0,239,239,51,51,24,24,175,175,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Paghman Clinic (0015),HF0015 - Paghman Clinic,15,CHC,34.58980425,68.9576501,HER-AF,MoPH,Yes,Cable Solar Generator,Partially,Network,Staff,Yes,997,997,2,2,235,235,96,96,60,60,39,39,0,0,0,0,646,646,90,90,35,35,188,188,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Paghman Clinic (0015),HF0015 - Paghman Clinic,15,CHC,34.58980425,68.9576501,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1122,1122,3,3,267,267,157,157,74,74,87,87,0,0,0,0,698,698,81,81,100,100,211,211,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Paghman Clinic (0015),HF0015 - Paghman Clinic,15,CHC,34.58980425,68.9576501,HER-AF,MoPH,Yes,Cable Solar Generator,Complete,Network Well,Staff_Clients,Yes,1127,1127,2,2,229,229,168,168,103,103,48,48,0,0,0,0,618,618,92,92,88,88,241,241,0,0,0,0,0,0,1,1,0,0,1,1
AKF,AKF,Central,Kabul,Paghman,Paghman Clinic (0015),HF0015 - Paghman Clinic,15,CHC,34.58980425,68.9576501,HER-AF,MoPH,Yes,Cable,Complete,Network Well,Staff_Clients,Yes,1127,1127,2,2,229,229,168,168,103,103,48,48,48,0,0,0,0,618,618,92,92,88,88,241,241,0,0,0,0,0,1,1,0,0,1,1
AKF,AKF,Central,Kabul,Paghman,Karizak Clinic (1670),HF1670 - Karizak Clinic,1670,BHC,34.51614713,69.01143355,HER-AF,MoPH,Yes,Cable Generator,Complete,Network Well,Staff_Clients,Yes,350,350,0,0,77,77,11,11,0,0,14,14,,,,,162,162,28,28,56,56,61,61,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Karizak Clinic (1670),HF1670 - Karizak Clinic,1670,BHC,34.51614713,69.01143355,HER-AF,MoPH,Yes,Cable Generator,Complete,Network Well,Staff_Clients,Yes,508,350,350,0,0,77,77,11,11,0,14,14,,,,,162,162,26,26,25,25,61,61,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Karizak Clinic (1670),HF1670 - Karizak Clinic,1670,BHC,34.51614713,69.01143355,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,277,277,0,0,80,80,10,10,0,0,11,11,,,,,159,159,27,27,29,29,83,83,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Karizak Clinic (1670),HF1670 - Karizak Clinic,1670,BHC,34.51614713,69.01143355,HER-AF,MoPH,Yes,Cable Solar,Complete,Network,Staff_Clients,Yes,285,285,0,0,56,56,26,26,0,0,9,9,,,,,166,166,26,26,18,18,62,62,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Khaldari Clinic (1671),HF1671 - Khaldari Clinic,1671,CHC,34.5536859,68.9638743,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,1365,1365,1,1,192,192,69,69,29,29,17,17,0,0,0,0,386,386,76,76,78,78,176,176,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Khaldari Clinic (1671),HF1671 - Khaldari Clinic,1671,CHC,34.5536859,68.9638743,HER-AF,MoPH,Yes,Cable,Complete,Network,Staff_Clients,Yes,1002,1002,1,1,100,100,74,74,36,36,15,15,0,0,0,0,382,382,71,71,61,61,192,192,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Bar Arghandi Clinic (1672),HF1672 - Bar Arghandi Clinic,1672,CHC,34.48749005,68.9044051,HER-AF,MoPH,Yes,Cable Generator,Complete,Network Well,Staff_Clients,Yes,930,930,2,2,126,126,62,62,23,23,30,30,0,0,0,0,325,325,64,64,59,59,151,151,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Bar Arghandi Clinic (1672),HF1672 - Bar Arghandi Clinic,1672,CHC,34.48749005,68.9044051,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,860,860,1,1,148,148,77,77,29,29,17,17,0,0,0,0,320,320,53,53,51,51,136,136,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Bar Arghandi Clinic (1672),HF1672 - Bar Arghandi Clinic,1672,CHC,34.48749005,68.9044051,HER-AF,MoPH,Yes,Cable Solar,Complete,Network,Staff_Clients,Yes,831,831,0,0,123,123,86,86,37,37,31,31,0,0,0,0,330,330,54,54,60,60,117,117,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Company Clinic (1674),HF1674 - Company Clinic,1674,BHC,34.52699285,69.03788865,HER-AF,Private,No,Cable Generator,Complete,Well,Staff_Clients,Yes,678,678,0,0,238,238,93,93,8,8,18,18,,,,,286,286,68,68,44,44,237,237,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Company Clinic (1674),HF1674 - Company Clinic,1674,BHC,34.52699285,69.03788865,HER-AF,Private,Yes,Cable,Complete,Well,Staff_Clients,Yes,1008,1008,0,0,276,276,78,78,7,7,67,67,,,,,305,305,67,67,53,53,197,197,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Company Clinic (1674),HF1674 - Company Clinic,1674,BHC,34.52699285,69.03788865,HER-AF,Private,Yes,Cable,Complete,Network,Staff_Clients,Yes,687,687,0,0,197,197,81,81,4,4,30,30,,,,,312,312,40,40,38,38,123,123,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Zarshakh Clinic (1714),HF1714 - Zarshakh Clinic,1714,BHC,34.59242615,69.00247755,HER-AF,MoPH,Yes,Generator Cable,Complete,Network Well,Staff_Clients,Yes,582,582,0,0,50,50,21,21,1,1,8,8,,,,,176,176,52,52,35,35,239,239,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Zarshakh Clinic (1714),HF1714 - Zarshakh Clinic,1714,BHC,34.59242615,69.00247755,HER-AF,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,395,395,0,0,44,44,16,16,1,1,20,20,,,,,180,180,25,25,31,31,54,54,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Zarshakh Clinic (1714),HF1714 - Zarshakh Clinic,1714,BHC,34.59242615,69.00247755,HER-AF,MoPH,Yes,Cable Solar,Complete,Network,Staff_Clients,Yes,398,398,0,0,69,69,9,9,0,0,79,79,,,,,169,169,30,30,16,16,67,67,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Kotgi Clinic (1715),HF1715 - Kotgi Clinic,1715,BHC,34.523353,69.0019273,HER-AF,MoPH,Yes,Generator Cable,Complete,Network Well,Staff,Yes,344,344,0,0,70,70,21,21,0,0,13,13,,,,,150,150,28,28,30,30,116,116,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Kotgi Clinic (1715),HF1715 - Kotgi Clinic,1715,BHC,34.523353,69.0019273,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,338,338,0,0,60,60,28,28,0,0,16,16,,,,,144,144,25,25,29,29,110,110,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Kotgi Clinic (1715),HF1715 - Kotgi Clinic,1715,BHC,34.523353,69.0019273,HER-AF,MoPH,Yes,Cable Solar,Complete,Network,Staff_Clients,Yes,303,303,0,0,51,51,6,6,0,0,6,6,,,,,174,174,22,22,24,24,84,84,0,0,0,0,0,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Loy Kalay SHC (2921),HF2921 - Loy Kalay SHC,2921,SHC,34.4816418,68.97947395,HER-AF,MoPH,Yes,Cable Generator,Partially,Well,Staff,Yes,689,688,,,146,146,120,120,0,0,11,11,,,,,348,348,72,72,56,56,43,43,0,0,0,0,,0,0,0,0,0,0,0
AKF,AKF,Central,Kabul,Paghman,Loy Kalay SHC (2921),HF2921 - Loy Kalay SHC,2921,SHC,34.4816418,68.97947395,HER-AF,MoPH,Yes,Cable,Complete,Well,Staff_Clients,Yes,328,328,,,55,55,26,26,1,1,8,8,,,,,130,130,19,19,20,20,56,56,0,0,0,0,,0,0,0,0,0,0,0
